contestID,problemID,rating,tags
579,B,1413,"['brute force', 'implementation', 'sortings']"
579,C,1734,"['binary search', 'math']"
579,D,1950,"['brute force', 'greedy', 'math']"
579,E,2273,['ternary search']
579,F,2921,[]
576,A,1409,"['math', 'number theory']"
576,B,2130,"['constructive algorithms', 'dfs and similar', 'greedy', 'trees']"
576,C,2119,"['constructive algorithms', 'divide and conquer', 'geometry', 'greedy', 'sortings']"
576,D,2733,"['dp', 'matrices']"
576,E,3368,"['binary search', 'data structures']"
577,A,1130,"['implementation', 'number theory']"
577,B,1880,"['combinatorics', 'data structures', 'dp', 'two pointers']"
577,C,1563,"['implementation', 'number theory']"
577,D,2418,[]
577,E,2430,['constructive algorithms']
573,A,1382,"['implementation', 'number theory']"
573,B,1670,"['binary search', 'data structures', 'dp']"
573,C,2399,"['constructive algorithms', 'dfs and similar', 'trees']"
573,D,3056,"['data structures', 'divide and conquer', 'dp']"
573,E,3386,['greedy']
574,A,1229,['implementation']
574,B,1560,"['brute force', 'dfs and similar', 'graphs', 'hashing']"
574,C,1482,"['math', 'number theory']"
574,D,1843,"['data structures', 'dp', 'shortest paths']"
574,E,2752,[]
571,A,2155,"['combinatorics', 'implementation', 'math']"
571,B,2018,"['dp', 'greedy', 'sortings']"
571,C,2567,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy']"
571,D,3152,"['binary search', 'data structures', 'dsu', 'trees']"
571,E,4000,['math']
572,A,1048,['sortings']
572,B,1437,"['data structures', 'greedy', 'implementation', 'sortings']"
572,C,2424,"['brute force', 'combinatorics', 'dp', 'math']"
572,D,2390,"['dp', 'sortings']"
572,E,4000,[]
570,A,1234,['implementation']
570,B,1361,"['constructive algorithms', 'games', 'greedy', 'implementation', 'math']"
570,C,1559,"['constructive algorithms', 'data structures', 'implementation']"
570,D,2409,"['binary search', 'bitmasks', 'constructive algorithms', 'dfs and similar', 'graphs', 'trees']"
570,E,2419,"['combinatorics', 'dp']"
568,A,1612,"['brute force', 'implementation', 'math', 'number theory']"
568,B,1817,"['combinatorics', 'dp', 'math']"
568,C,2700,"['2-sat', 'greedy']"
568,D,2891,"['brute force', 'geometry', 'math']"
568,E,3381,"['data structures', 'dp']"
569,A,1581,"['implementation', 'math']"
569,B,1268,['greedy']
569,C,1771,"['binary search', 'brute force', 'number theory']"
569,D,2149,"['brute force', 'dp', 'math']"
569,E,4000,[]
567,A,956,['implementation']
567,B,1311,['implementation']
567,C,1799,"['binary search', 'data structures', 'dp']"
567,D,1889,"['binary search', 'data structures', 'greedy', 'sortings']"
567,E,2789,"['dfs and similar', 'graphs', 'hashing', 'shortest paths']"
567,F,2718,['dp']
559,A,1576,"['brute force', 'geometry', 'math']"
559,B,1901,"['divide and conquer', 'hashing', 'sortings', 'strings']"
559,C,2135,"['combinatorics', 'dp', 'math', 'number theory']"
559,D,2809,"['combinatorics', 'geometry', 'probabilities']"
559,E,3032,"['dp', 'sortings']"
560,A,1077,"['implementation', 'sortings']"
560,B,1429,"['constructive algorithms', 'implementation']"
560,C,1593,['geometry']
560,D,1918,"['hashing', 'implementation', 'strings']"
560,E,2537,"['combinatorics', 'dp']"
558,A,1190,"['brute force', 'implementation', 'sortings']"
558,B,1424,['implementation']
558,C,1985,"['brute force', 'greedy']"
558,D,2514,"['data structures', 'implementation', 'sortings']"
558,E,2393,"['data structures', 'sortings', 'strings']"
557,A,1131,"['greedy', 'implementation']"
557,B,1602,"['implementation', 'sortings']"
557,C,1903,"['brute force', 'data structures', 'dp', 'greedy']"
557,D,2204,"['combinatorics', 'dfs and similar', 'graphs', 'math']"
557,E,2621,"['data structures', 'dp', 'string suffix structures', 'strings', 'trees']"
555,A,1501,['implementation']
555,B,1944,"['data structures', 'greedy', 'sortings']"
555,C,2205,['data structures']
555,D,2534,"['binary search', 'implementation', 'math']"
555,E,2842,"['dfs and similar', 'graphs', 'trees']"
556,A,1060,['greedy']
556,B,1194,"['brute force', 'implementation']"
556,C,1547,['implementation']
556,D,2232,"['binary search', 'data structures', 'greedy']"
556,E,2510,"['binary search', 'data structures']"
553,A,1478,"['combinatorics', 'dp', 'math']"
553,B,1905,"['binary search', 'combinatorics', 'constructive algorithms', 'implementation', 'math']"
553,C,2157,"['dfs and similar', 'dsu', 'graphs']"
553,D,2327,"['binary search', 'graphs', 'greedy']"
553,E,4000,"['dp', 'fft', 'graphs', 'math', 'probabilities']"
554,A,867,"['brute force', 'math']"
554,B,1247,"['brute force', 'greedy', 'strings']"
554,C,1759,"['combinatorics', 'dp', 'math']"
554,D,2273,['math']
554,E,2536,"['dfs and similar', 'dsu']"
552,A,1061,"['implementation', 'math']"
552,B,1263,"['implementation', 'math']"
552,C,1851,"['brute force', 'dp', 'greedy', 'math', 'meet-in-the-middle']"
552,D,1864,"['brute force', 'combinatorics', 'data structures', 'geometry', 'math', 'sortings']"
552,E,2305,"['brute force', 'dp', 'expression parsing', 'greedy', 'implementation']"
551,A,914,"['implementation', 'sortings']"
551,B,1770,"['brute force', 'constructive algorithms', 'implementation', 'strings']"
551,C,2211,"['binary search', 'greedy']"
551,D,2615,"['combinatorics', 'math', 'matrices', 'number theory']"
551,E,2544,"['binary search', 'data structures', 'implementation']"
549,A,1060,['implementation']
549,B,2280,"['constructive algorithms', 'dfs and similar', 'greedy']"
549,C,2358,['games']
549,D,1832,"['greedy', 'implementation']"
549,E,4000,"['geometry', 'math']"
549,F,2811,"['data structures', 'divide and conquer']"
549,G,2137,"['constructive algorithms', 'greedy', 'sortings']"
549,H,2139,"['binary search', 'math']"
550,A,1598,"['brute force', 'dp', 'implementation', 'strings']"
550,B,1443,"['bitmasks', 'brute force']"
550,C,1563,"['brute force', 'dp', 'math']"
550,D,1944,"['constructive algorithms', 'graphs', 'implementation']"
550,E,2284,"['constructive algorithms', 'greedy', 'implementation']"
547,A,2311,"['brute force', 'implementation', 'math']"
547,B,1835,"['binary search', 'data structures', 'dp', 'dsu']"
547,C,2254,"['bitmasks', 'number theory']"
547,D,2718,"['dfs and similar', 'graphs']"
547,E,2860,"['data structures', 'string suffix structures', 'strings']"
548,A,1301,"['brute force', 'implementation']"
548,B,1484,"['brute force', 'greedy', 'implementation']"
548,C,2483,['number theory']
548,D,2168,"['binary search', 'data structures']"
548,E,2745,['number theory']
546,A,815,"['implementation', 'math']"
546,B,1415,"['brute force', 'greedy', 'implementation', 'sortings']"
546,C,1509,"['brute force', 'dfs and similar']"
546,D,1866,"['constructive algorithms', 'dp', 'math', 'number theory']"
546,E,2307,"['flows', 'math']"
545,A,1006,['implementation']
545,B,1253,['greedy']
545,C,1542,"['dp', 'greedy']"
545,D,1395,"['greedy', 'implementation', 'sortings']"
545,E,2070,"['graphs', 'greedy', 'shortest paths']"
543,A,1813,['dp']
543,B,2150,"['graphs', 'shortest paths']"
543,C,2542,"['bitmasks', 'dp']"
543,D,2496,"['dp', 'trees']"
543,E,4000,"['constructive algorithms', 'data structures']"
544,A,1211,['implementation']
544,B,1484,"['constructive algorithms', 'implementation']"
544,C,1993,['dp']
544,D,2438,"['brute force', 'graphs', 'shortest paths']"
544,E,4000,"['bitmasks', 'dp']"
542,A,2529,"['data structures', 'sortings']"
542,B,4000,['data structures']
542,C,1987,"['constructive algorithms', 'graphs', 'math']"
542,D,2640,"['dfs and similar', 'dp', 'hashing', 'math', 'number theory']"
542,E,2682,"['graphs', 'shortest paths']"
542,F,2135,"['dp', 'greedy']"
540,A,893,['implementation']
540,B,1752,"['greedy', 'implementation']"
540,C,1864,['dfs and similar']
540,D,2025,"['dp', 'probabilities']"
540,E,2299,"['binary search', 'data structures', 'implementation', 'sortings', 'trees']"
538,A,1579,"['brute force', 'implementation']"
538,B,1404,"['constructive algorithms', 'dp', 'greedy', 'implementation']"
538,C,1638,"['binary search', 'brute force', 'greedy', 'implementation', 'math']"
538,D,1805,"['brute force', 'constructive algorithms', 'implementation']"
538,E,2144,"['dfs and similar', 'dp', 'math', 'trees']"
538,F,2235,"['brute force', 'data structures', 'math', 'sortings']"
538,G,3115,"['constructive algorithms', 'math', 'sortings']"
538,H,3188,"['2-sat', 'data structures', 'dfs and similar', 'greedy']"
533,A,3098,"['binary search', 'data structures', 'dfs and similar', 'greedy', 'trees']"
533,B,1979,"['dfs and similar', 'dp', 'graphs', 'strings', 'trees']"
533,C,1687,"['games', 'greedy', 'implementation', 'math']"
533,D,2970,['data structures']
533,E,1814,"['constructive algorithms', 'dp', 'greedy', 'hashing', 'strings', 'two pointers']"
533,F,2355,"['hashing', 'string suffix structures', 'strings']"
535,A,1077,['implementation']
535,B,1204,"['bitmasks', 'brute force', 'implementation']"
535,C,1933,"['binary search', 'math']"
535,D,2245,"['greedy', 'hashing', 'string suffix structures', 'strings']"
535,E,4000,['geometry']
536,A,1836,"['binary search', 'math']"
536,B,2021,"['hashing', 'string suffix structures', 'strings']"
536,C,2695,['geometry']
536,D,2905,"['dp', 'games']"
536,E,3099,"['data structures', 'divide and conquer', 'trees']"
534,A,1132,"['constructive algorithms', 'implementation']"
534,B,1440,"['dp', 'greedy', 'math']"
534,C,1636,['math']
534,D,1958,"['binary search', 'constructive algorithms', 'data structures', 'greedy']"
534,E,2598,"['constructive algorithms', 'greedy', 'hashing', 'implementation']"
534,F,4000,"['bitmasks', 'dp', 'hashing', 'meet-in-the-middle']"
526,A,1437,"['brute force', 'implementation']"
526,B,1501,"['dfs and similar', 'greedy', 'implementation']"
526,C,2054,"['brute force', 'greedy', 'math']"
526,D,2226,"['hashing', 'string suffix structures', 'strings']"
526,E,2443,"['dp', 'implementation']"
526,F,2967,"['data structures', 'divide and conquer']"
526,G,4000,"['greedy', 'trees']"
525,A,1194,"['greedy', 'hashing']"
525,B,1488,['greedy']
525,C,1626,"['greedy', 'sortings']"
525,D,2391,"['data structures', 'greedy']"
525,E,2414,"['binary search', 'bitmasks', 'brute force', 'dp', 'meet-in-the-middle']"
529,A,2708,"['data structures', 'hashing', 'string suffix structures', 'strings']"
529,B,1913,"['brute force', 'greedy', 'sortings']"
529,C,2381,['data structures']
529,D,2258,"['data structures', 'greedy']"
529,E,1882,['brute force']
527,A,1238,"['implementation', 'math']"
527,B,1661,['greedy']
527,C,1914,"['binary search', 'data structures', 'implementation']"
527,D,2224,"['data structures', 'dp', 'greedy', 'implementation', 'sortings']"
527,E,4000,"['dfs and similar', 'graphs']"
528,A,1488,"['data structures', 'implementation']"
528,B,1781,"['dp', 'greedy']"
528,C,2549,"['constructive algorithms', 'graphs']"
528,D,2561,"['bitmasks', 'brute force', 'fft']"
528,E,3128,"['geometry', 'sortings']"
520,A,926,"['implementation', 'strings']"
520,B,1434,"['dfs and similar', 'graphs', 'greedy', 'implementation', 'math', 'shortest paths']"
520,C,1796,"['math', 'strings']"
520,D,2453,"['games', 'greedy', 'implementation']"
520,E,2453,"['combinatorics', 'dp', 'math', 'number theory']"
521,A,1505,"['greedy', 'math']"
521,B,2035,"['data structures', 'greedy', 'implementation']"
521,C,2163,"['combinatorics', 'dp', 'math', 'number theory']"
521,D,2905,['greedy']
521,E,3165,"['dfs and similar', 'graphs']"
519,A,1028,['implementation']
519,B,1177,"['data structures', 'implementation']"
519,C,1300,"['greedy', 'implementation', 'math', 'number theory']"
519,D,1902,"['data structures', 'dp', 'two pointers']"
519,E,2168,"['binary search', 'data structures', 'dfs and similar', 'dp', 'trees']"
518,A,1631,['strings']
518,B,1441,"['implementation', 'strings']"
518,C,1636,"['constructive algorithms', 'data structures', 'implementation']"
518,D,1830,"['combinatorics', 'dp', 'probabilities']"
518,E,2345,"['greedy', 'implementation', 'ternary search']"
518,F,2685,"['binary search', 'brute force', 'combinatorics', 'dp', 'implementation']"
515,A,1127,['math']
515,B,1541,"['brute force', 'dsu', 'meet-in-the-middle', 'number theory']"
515,C,1495,"['greedy', 'math', 'sortings']"
515,D,2236,"['constructive algorithms', 'greedy']"
515,E,2626,['data structures']
516,A,1431,"['dp', 'greedy', 'implementation', 'math']"
516,B,2084,"['data structures', 'graph matchings', 'greedy', 'implementation']"
516,C,2246,['data structures']
516,D,2858,"['dfs and similar', 'dp', 'dsu', 'trees', 'two pointers']"
516,E,3331,"['math', 'number theory']"
514,A,1191,"['greedy', 'implementation']"
514,B,1389,"['brute force', 'data structures', 'geometry', 'implementation', 'math']"
514,C,2088,"['binary search', 'hashing', 'string suffix structures', 'strings']"
514,D,2059,"['binary search', 'data structures', 'two pointers']"
514,E,2474,"['dp', 'matrices']"
513,A,937,"['constructive algorithms', 'math']"
513,B1,1462,['brute force']
513,B2,1744,"['bitmasks', 'divide and conquer', 'math']"
513,C,1987,"['bitmasks', 'probabilities']"
513,D1,2442,['dfs and similar']
513,D2,2562,"['constructive algorithms', 'data structures']"
513,E1,2538,['dp']
513,E2,2762,['dp']
513,F1,2774,['flows']
513,F2,2881,['flows']
513,G1,1814,"['brute force', 'dfs and similar', 'dp', 'meet-in-the-middle']"
513,G2,2406,"['dp', 'probabilities']"
513,G3,3194,['dp']
512,A,1672,"['dfs and similar', 'graphs', 'greedy', 'sortings']"
512,B,1925,"['data structures', 'dp', 'math', 'number theory', 'shortest paths']"
512,C,2358,"['flows', 'graph matchings']"
512,D,2882,"['dp', 'trees']"
512,E,2845,"['constructive algorithms', 'divide and conquer']"
510,A,703,['implementation']
510,B,1508,['dfs and similar']
510,C,1950,"['dfs and similar', 'graphs', 'sortings']"
510,D,2214,"['bitmasks', 'brute force', 'dp', 'math']"
510,E,4000,['flows']
509,A,671,"['brute force', 'implementation']"
509,B,1340,"['constructive algorithms', 'greedy', 'implementation']"
509,C,1976,"['dp', 'greedy', 'implementation']"
509,D,2299,"['constructive algorithms', 'math']"
509,E,1917,"['math', 'strings']"
509,F,2559,['dp']
508,A,1234,['brute force']
508,B,1348,['greedy']
508,C,1652,['greedy']
508,D,2730,"['dfs and similar', 'graphs']"
508,E,2303,"['dp', 'greedy']"
507,A,1114,"['greedy', 'implementation', 'sortings']"
507,B,1457,"['geometry', 'math']"
507,C,1675,"['implementation', 'math']"
507,D,2315,"['dp', 'implementation']"
507,E,2166,"['dfs and similar', 'dp', 'graphs', 'shortest paths']"
505,A,1295,"['brute force', 'implementation', 'strings']"
505,B,1468,"['dfs and similar', 'dp', 'dsu', 'graphs']"
505,C,2166,"['dfs and similar', 'dp', 'two pointers']"
505,D,2536,['dfs and similar']
505,E,4000,"['binary search', 'greedy']"
506,A,1990,['dp']
506,B,2156,"['dfs and similar', 'graphs']"
506,C,2948,['binary search']
506,D,2345,"['brute force', 'dfs and similar', 'dsu']"
506,E,3333,"['combinatorics', 'dp', 'matrices', 'strings']"
501,A,1019,['implementation']
501,B,1206,"['data structures', 'dsu', 'strings']"
501,C,1805,"['constructive algorithms', 'data structures', 'greedy', 'sortings', 'trees']"
501,D,2251,['data structures']
501,E,4000,"['binary search', 'combinatorics', 'implementation']"
504,A,1612,"['constructive algorithms', 'data structures', 'graphs', 'greedy']"
504,B,1951,"['binary search', 'data structures', 'math']"
504,C,2592,['math']
504,D,2713,['bitmasks']
504,E,3086,"['binary search', 'dfs and similar', 'hashing', 'string suffix structures', 'trees']"
500,A,1184,"['dfs and similar', 'graphs', 'implementation']"
500,B,1673,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'math', 'sortings']"
500,C,1582,"['constructive algorithms', 'greedy', 'implementation', 'math']"
500,D,1974,"['combinatorics', 'dfs and similar', 'graphs', 'trees']"
500,E,2338,"['data structures', 'dp', 'dsu']"
500,F,2759,"['divide and conquer', 'dp']"
500,G,4000,"['number theory', 'trees']"
498,A,1700,['geometry']
498,B,2441,"['dp', 'probabilities', 'two pointers']"
498,C,2061,"['flows', 'graph matchings', 'number theory']"
498,D,2415,"['data structures', 'dp', 'number theory']"
498,E,2703,"['dp', 'matrices']"
499,A,1135,['implementation']
499,B,1095,['strings']
499,C,1659,['math']
499,D,2661,"['dp', 'two pointers']"
499,E,2451,[]
496,A,1023,"['brute force', 'implementation', 'math']"
496,B,1476,"['brute force', 'constructive algorithms', 'implementation']"
496,C,1631,"['brute force', 'constructive algorithms', 'implementation']"
496,D,2227,['binary search']
496,E,2505,"['greedy', 'sortings']"
497,A,1616,['greedy']
497,B,1891,"['binary search', 'brute force', 'implementation']"
497,C,2134,"['data structures', 'greedy', 'implementation', 'sortings', 'two pointers']"
497,D,2913,"['brute force', 'geometry', 'math']"
497,E,2913,"['dp', 'matrices']"
494,A,1740,['greedy']
494,B,2026,"['dp', 'strings']"
494,C,2683,"['dp', 'probabilities']"
494,D,2759,"['data structures', 'dfs and similar', 'dp', 'trees']"
494,E,3218,['games']
495,A,1193,['implementation']
495,B,1615,['math']
495,C,1835,['implementation']
495,D,2455,"['binary search', 'dp', 'strings']"
495,E,4000,[]
493,A,1363,['implementation']
493,B,1516,['implementation']
493,C,1841,"['binary search', 'brute force', 'data structures', 'implementation', 'sortings', 'two pointers']"
493,D,1677,"['constructive algorithms', 'games']"
